init;0.046

frame;preprocessing;pyramid gen.;detection
0;0.066144;4.46659;14.6291
1;0.064736;4.47133;14.7452
2;0.065216;4.49075;15.1113
3;0.065536;4.47738;14.5809
4;0.064704;4.46416;14.9188
5;0.064448;4.47507;15.3047
6;0.065824;4.48054;14.6719
7;0.064512;4.47949;14.8963
8;0.064288;4.47501;15.1125
9;0.065024;4.47434;15.0385
10;0.064896;4.48726;14.9838
11;0.064448;4.47773;15.3273
12;0.06448;4.46499;16.5908
13;0.06448;4.46474;16.6053
14;0.064704;4.47546;16.5686
15;0.064512;4.47053;15.5363
16;0.064672;4.48342;15.514
17;0.06464;4.47258;16.4718
18;0.064832;4.48563;14.9755
19;0.064608;4.47005;15.5786
20;0.064896;4.4735;15.5123
21;0.064448;4.4857;16.5952
22;0.064416;4.46682;15.7325
23;0.064736;4.46765;16.7335
24;0.065216;4.48282;15.1317
25;0.06416;4.47379;15.2679
26;0.065024;4.46806;15.0815
27;0.065024;4.47882;15.1395
28;0.064448;4.47216;16.107
29;0.064448;4.48685;15.8627
30;0.064928;4.47008;15.9321
31;0.064096;4.48166;16.2322
32;0.064864;4.47827;14.9968
33;0.064992;4.47731;16.1889
34;0.065632;4.47984;15.541
35;0.063776;4.48086;15.8249
36;0.065088;4.4839;14.8061
37;0.065184;4.46186;14.8676
38;0.064384;4.46646;16.4133
39;0.064704;4.46304;14.9641
40;0.064608;4.47856;15.4112
41;0.064576;4.46621;16.2526
42;0.064832;4.47859;16.8217
43;0.06464;4.47466;16.8869
44;0.063968;4.45984;16.8604
45;0.064032;4.4832;15.0147
46;0.064736;4.47638;15.1049
47;0.064416;4.46499;15.0623
48;0.064992;4.476;15.1258
49;0.064864;4.47123;14.8548
50;0.06416;4.47722;14.8948
