init;0.031

frame;preprocessing;pyramid gen.;detection
0;0.258688;28.0613;239.447
1;0.256832;28.0718;246.382
2;0.256672;28.0518;242.589
3;0.256384;28.0715;250.996
4;0.257184;28.0735;247.097
5;0.25792;28.0756;245.283
6;0.25824;28.0716;244.565
7;0.25664;28.0691;252.131
8;0.257632;28.0691;245.365
9;0.256928;28.086;247.51
10;0.257312;28.0994;250.349
11;0.256992;28.0583;253.1
12;0.257344;28.0527;250.63
13;0.257696;28.064;251.452
14;0.25712;28.0888;255.657
15;0.256928;28.0778;258.394
16;0.257344;28.0785;257.389
17;0.25696;28.0487;251.087
18;0.256608;28.0592;255.935
19;0.256288;28.0692;257.35
20;0.256672;28.0521;253.797
21;0.256288;28.0787;256.322
22;0.257184;28.0754;239.454
23;0.257088;28.077;244.872
24;0.257632;28.0546;247.313
25;0.25728;28.0754;244.594
26;0.257472;28.0672;248.887
27;0.256288;28.047;249.016
28;0.256992;28.0704;246.68
29;0.256608;28.0543;240.175
30;0.257248;28.0813;246.513
31;0.256768;28.0894;247.88
32;0.257312;28.0638;244.058
33;0.257152;28.0441;246.9
34;0.25648;28.0514;241.396
35;0.257536;28.0616;239.505
36;0.257152;28.0779;242.985
37;0.257312;28.0677;241.657
38;0.25696;28.0634;237.896
39;0.257472;28.0719;243.36
40;0.25728;28.0556;239.793
41;0.256224;28.076;244.342
42;0.257376;28.0507;242.829
43;0.257056;28.0725;242.988
44;0.256768;28.0546;244.369
45;0.257376;28.0698;240.778
46;0.256544;28.0707;250.71
47;0.256256;28.0714;243.012
48;0.257056;28.0674;244.456
49;0.256832;28.0744;246.511
50;0.257152;28.0537;248.991
