0;0;0.010208; 0.141024; 2.37786
0;46.8001;0.010176; 0.141792; 0.349312
0;46.8001;0.010272; 0.140704; 0.345632
0;46.8;0.010208; 0.141568; 0.346336
0;46.8001;0.01024; 0.141184; 0.345792
0;46.8001;0.01024; 0.141824; 0.346624
0;46.8001;0.010176; 0.141248; 0.34512
0;31.2001;0.01024; 0.141248; 0.345696
0;46.8001;0.010176; 0.140928; 0.344384
0;31.2001;0.010336; 0.14128; 0.345952
0;46.8001;0.010304; 0.14144; 0.344672
0;46.8001;0.010208; 0.141152; 0.347648
0;46.8001;0.010272; 0.140736; 0.345376
0;46.8001;0.010208; 0.14128; 0.34608
0;46.8001;0.010304; 0.142016; 0.346432
0;46.8001;0.010176; 0.141376; 0.345408
0;31.2;0.010272; 0.141952; 0.345696
0;46.8;0.010208; 0.141248; 0.3472
0;46.8001;0.010336; 0.141312; 0.346784
0;46.8;0.010144; 0.143904; 0.346432
0;46.8001;0.010208; 0.1416; 0.345568
0;46.8;0.010176; 0.14208; 0.348128
0;46.8;0.010208; 0.140608; 0.348992
0;46.8001;0.010176; 0.141088; 0.347008
0;31.2;0.010272; 0.140608; 0.34544
0;46.8001;0.01024; 0.141216; 0.348736
0;31.2001;0.010272; 0.140768; 0.347328
0;46.8001;0.010272; 0.141024; 0.344608
0;46.8001;0.010304; 0.141344; 0.347584
0;46.8001;0.01008; 0.141344; 0.34736
0;46.8001;0.01024; 0.142016; 0.345536
0;46.8001;0.010208; 0.141888; 0.346752
0;31.2001;0.010208; 0.140864; 0.346336
0;46.8001;0.010208; 0.141376; 0.347232
0;46.8001;0.010144; 0.140512; 0.34768
0;46.8001;0.010272; 0.141952; 0.346816
0;46.8001;0.010144; 0.141152; 0.349312
0;46.8001;0.010144; 0.14144; 0.3456
0;46.8001;0.01024; 0.141408; 0.348288
0;46.8001;0.010272; 0.140928; 0.345664
0;46.8001;0.010304; 0.140704; 0.34352
0;31.2001;0.010208; 0.141216; 0.346272
0;46.8001;0.010272; 0.14128; 0.344512
0;46.8001;0.01024; 0.140512; 0.347232
0;46.8001;0.010208; 0.141216; 0.34464
0;31.2;0.010144; 0.142112; 0.345824
0;46.8;0.010272; 0.141216; 0.347264
0;31.2;0.010304; 0.141952; 0.345952
0;46.8;0.010176; 0.14144; 0.346848
0;46.8;0.01024; 0.141856; 0.346624
0;31.2;0.010144; 0.141824; 0.347616
0;46.8;0.010432; 0.141472; 0.346336
0;31.2;0.010112; 0.14096; 0.347296
0;46.8001;0.010176; 0.140864; 0.34656
0;31.2;0.010144; 0.141248; 0.346112
0;46.8001;0.010368; 0.142464; 0.345344
0;31.2001;0.010304; 0.141408; 0.34624
